area,perimeter,mean,median,meanRGB,roundness,variance,stdDiv,label
47569,9040,95.17578125,122.0,160.2153801716549,136.71084737306475,14409.744534259218,120.04059535948336,mod
96852,14850,88.984375,121.0,153.84774794600938,181.19009384412553,72702.69878713085,269.63437983152454,mod
54722,9178,96.03515625,91.0,160.9960127518584,122.49666946864953,84170.35810925864,290.12128172414145,mod
79463,12794,92.65625,122.0,156.75944698136735,163.92223680514937,55367.31657975822,235.30260640239032,mod
43984,8336,94.44140625,97.0,157.00381608225743,125.72186804745627,183079.07516641665,427.8774067024533,mod
73649,13599,84.0625,106.0,150.159404342723,199.81920609227421,194185.69151419782,440.6650559259241,mod
83913,16193,85.14453125,117.0,151.00469407154733,248.6654911785777,118354.30792743877,344.02660933049754,mod
43443,6911,93.76171875,85.0,157.70545560690533,87.48873027547133,68901.90466415447,262.4917230393265,mod
74254,10696,87.5,92.0,152.68861487064748,122.6063802484817,143454.9191264873,378.7544311641612,mod
192806,13691,69.68359375,69.0,138.0906827684859,77.36418096817984,9411469.677959196,3067.8118713440035,mod
184379,12176,95.21875,103.0,159.5452000195618,63.98644169989617,1867190.3125770674,1366.4517234710736,mod
148608,17552,89.4375,114.0,153.11133653046753,164.9685537564812,501937.1408120475,708.4752224404517,mod
153249,4504,84.0859375,87.0,150.19823225376567,10.533901435054318,307831.27154431515,554.8254424089753,mod
81643,15500,84.85546875,104.0,152.38239681142412,234.17179107717658,49442.15431333726,222.35591809829856,mod
200798,22988,84.11328125,124.0,151.4834442855047,209.42722110115068,374755.09111190075,612.1724357661824,mod
129804,8325,86.484375,87.0,155.10054467429578,42.48841639249653,297659.0539499854,545.5813907658375,mod
129796,8337,86.48828125,87.0,155.10486584873829,42.61362013761905,297602.4927758679,545.5295526145837,mod
106983,14651,82.41796875,82.0,148.54985512030518,159.66506441550456,101747.03385860732,318.97810874511015,mod
107069,14701,82.40625,82.0,148.54079326217723,160.6275904660056,101549.16489093596,318.6677970723367,mod
170305,7562,84.30859375,103.0,150.0542198503521,26.7199772102869,159030.8093705789,398.78667150567975,mod
65483,12577,87.87109375,92.0,151.15361603213026,192.22757626573414,201757.09718245044,449.1737939622596,mod
88129,14750,89.90625,97.0,153.41008136492567,196.45149330203725,613232.395247073,783.0915624925817,mod
138483,20668,76.625,109.0,145.0336715387813,245.46556642873065,348457.8114840215,590.3031521887898,mod
39984,5134,86.7421875,96.0,152.33623474789712,52.458470728274825,11452.781658699048,107.01766984334432,mod
77747,11547,96.87109375,99.0,160.53855740781495,136.47239951801862,315839.07908406947,561.9956219438631,mod
146412,14930,97.03125,113.0,161.2805439407277,121.15269470536781,486072.4318463291,697.1889498882847,para
146422,14924,97.03515625,113.0,161.28497056558098,121.04707012736553,482808.57526479,694.8442813068191,para
146354,14946,97.04296875,113.0,161.29104084140258,121.46062042609576,483845.638200824,695.5901366471667,para
146366,14944,97.04296875,113.0,161.2914511810446,121.41816064244293,481971.8101651291,694.2418960024878,para
146344,14946,97.04296875,113.0,161.29195550909625,121.46892009129735,482113.2204337966,694.343733631835,para
146409,14919,97.0390625,113.0,161.28878282717136,120.97671556920945,482123.4670476973,694.3511122247139,para
146343,14948,97.0390625,113.0,161.28807447549883,121.50226126093908,482066.27246978827,694.3099253717955,para
146345,14946,97.04296875,113.0,161.28968374046363,121.46809007373548,481975.2321427048,694.2443605408004,para
146353,14944,97.04296875,113.0,161.29200135710093,121.42894577215228,481928.8979229523,694.2109894858712,para
160387,18840,100.34765625,118.0,165.0517983115708,176.10949381408295,233519.02038010122,483.2380576694071,para
160416,18837,100.34765625,118.0,165.05252729484548,176.02158552247292,232958.74829827482,482.658003454076,para
160442,18822,100.3359375,118.0,165.04297715546753,175.71288405254722,233011.9323969559,482.7130953236673,para
160378,18839,100.34375,118.0,165.0500950581964,176.10068079667377,233191.28435959213,482.89883449806763,para
129968,13950,90.8359375,108.0,157.22555002322966,119.15221367198296,248387.66148489976,498.3850534324838,para
130031,13940,90.84375,109.0,157.23239971513107,118.92380086061107,249660.8172228754,499.66070209981035,para
64409,4893,96.13671875,98.0,159.62888256186423,29.579716756451077,55066.46056837886,234.66243961993334,para
32127,3336,89.16796875,102.0,154.73145371796753,27.565891766358853,4963.877483650966,70.45479035275717,para
88011,6192,82.44921875,76.0,149.910804235133,34.66690543235561,208697.46170248865,456.8341730896329,para
91788,6496,84.69921875,112.0,151.8448113813087,36.58442734927708,26960.358273647813,164.19609701100637,para
85937,5373,89.22265625,116.0,160.01776304528562,26.732749474077437,97647.31704365544,312.48570694298235,para
40120,3106,95.625,87.0,158.3909543415004,19.135160725001047,16246.506049326801,127.46178270103867,para
40106,3080,95.63671875,87.0,158.40012394243934,18.82271296248636,16234.408694623657,127.41431903292367,para
40097,3102,95.6328125,87.0,158.3984183966647,19.096854640337508,16222.852512698923,127.36896212460445,para
11338,1025,90.62890625,91.0,154.17647508313772,7.373970809927789,6220.192777291724,78.8681987704279,para
21453,3256,93.796875,99.0,157.93756113067295,39.32519598113736,28448.98488999339,168.66826877036885,para
29123,3887,90.92578125,81.0,155.59011119669404,41.28412715694799,16942.901497562176,130.16490117371185,para
82163,15246,92.32421875,95.0,155.28617331157082,225.12601229404225,605067.7563704671,777.8610135303525,para
116833,17995,85.90625,89.0,150.33151011101333,220.56079040549812,552500.2471036958,743.3036035858402,para
42293,8087,86.0859375,91.0,152.00691846390848,123.05422507778454,24127.738964802007,155.33106245951583,para
153291,11035,79.5234375,65.0,146.94729619033646,63.214710534556446,436140.89944652613,660.4096451798127,para
153249,11041,79.52734375,65.0,146.9526489448846,63.300815705967295,436481.44553603337,660.6674243036608,para
73644,11842,89.6484375,99.0,153.9502625562402,151.53148528751703,84549.37170274806,290.773746584433,para
73598,11834,89.6640625,99.0,153.96271487431534,151.42139858125668,84678.0740723587,290.9949725894911,para
67572,11846,87.82421875,80.0,155.40920948870306,165.25964640824344,519755.02177460026,720.9403732449725,para
46917,8187,92.7734375,72.0,157.25847118300078,113.68665341792138,93461.95834733392,305.7154859462208,para
80250,9765,87.79296875,108.0,153.60592875831378,94.55610846348833,35939.64706323694,189.57754894300362,para
43579,7705,90.80078125,81.0,154.67863834482588,108.40720857993676,32041.871585309083,179.00243457927908,para
47012,9531,98.8515625,88.0,161.81406494522693,153.76530272510203,88076.88554737694,296.777501754053,para
115874,17952,91.90625,130.0,157.76373300567295,221.32466521005654,62110.97191592115,249.2207293062139,para
52958,5521,89.453125,108.0,157.4243958761248,45.803013781807906,18336.26761253915,135.411475187811,para
68721,13870,89.1171875,94.0,153.9494288866882,222.76840101057348,89040.47739897267,298.3965103666138,para
21117,3492,91.85546875,84.0,155.26572204494326,45.95220822036582,7753.262041582751,88.05260951035325,para
44306,6834,91.4453125,95.0,156.70306921826094,83.88369292386074,20366.77362177777,142.71220558094453,para
63243,14076,94.70703125,87.0,157.4113246099863,249.3079854202231,146427.09001665097,382.6579282030505,para
212240,22403,89.421875,123.0,157.02876885881258,188.18077672101265,1876428.22566615,1369.8278087650833,para
212288,22430,89.421875,123.0,157.02939697647693,188.59198760352376,1875081.5657804408,1369.3361770509246,para
212163,22451,89.42578125,123.0,157.0313936570814,189.05661077042828,1878585.9332477932,1370.6151659921882,para
83964,9353,93.0859375,109.0,157.44504046850548,82.90846694507863,57358.9623714405,239.49731182508188,para
84003,9367,93.0625,109.0,157.42294860744326,83.1182479473274,57615.84763857548,240.0330136430726,para
83976,9371,93.078125,109.0,157.43913524550078,83.21599829673545,57122.82533964373,239.00381867167673,para
80736,7823,87.80078125,121.0,153.49942689994134,60.32114375406994,8487.592122824095,92.12812883600803,super
43368,7513,92.26953125,126.0,155.80169056875977,103.57322980086026,3348.5073054415816,57.86628816021969,super
53304,5579,84.3515625,110.0,150.08783407912756,46.466831382978086,19236.386408886072,138.69530060130398,super
71873,9627,84.12109375,132.0,149.6872432511737,102.61392666092571,1685.4286692546946,41.053972636697345,super
42056,7229,85.43359375,125.0,150.57562093481025,98.88231409818064,2145.372813526469,46.318169367176736,super
76113,4927,92.3984375,136.0,157.24477638399844,25.38028067171204,2344.8920606710435,48.424085542951076,super
49741,5751,84.9609375,123.0,150.22751384609742,52.91299679315142,2262.516229685006,47.56591457845634,super
65420,9402,88.97265625,126.0,153.0684525992762,107.52763401161647,4774.661414690737,69.09892484468001,super
27958,2258,93.2109375,104.0,156.76997673977897,14.512155076729135,4568.900337269595,67.59364124878608,super
76814,11916,82.18359375,114.0,147.75227406103286,147.09934671569064,16428.377493938682,128.17323236128004,super
85485,9540,82.3828125,116.0,148.03213028169014,84.72215019419981,17457.49316833009,132.12680715256116,super
86983,12617,84.140625,119.0,151.16409000880284,145.63573766522438,11802.606546750383,108.63980185342011,super
73680,7533,84.72265625,108.0,149.88511789050276,61.288141731016744,12313.830645668471,110.96770091188009,super
96095,6035,91.59375,125.0,156.59967050567292,30.16087201317507,10970.920127203244,104.74216021833445,super
27955,2308,85.3359375,102.0,150.05366814602894,15.163597509895654,2652.885309523615,51.50616768430374,super
39315,1760,90.515625,111.0,154.45339932389476,6.26985058783486,4642.2095667271515,68.13376231155264,super
84335,6282,93.7578125,136.0,158.4220201853482,37.23729718637366,1809.740766614048,42.54104801969561,super
50217,5743,89.2890625,104.0,154.88025570960485,52.265728056724846,10809.978729965085,103.97104755635141,super
92702,6861,93.35546875,112.0,158.10736150846049,40.408792285503665,45024.09528862822,212.1888198954606,super
123344,8126,81.6640625,114.0,148.79396059516824,42.601583648297,26339.62377747074,162.2948667625404,super
41595,5072,86.79296875,119.0,151.950536880135,49.21613409722967,1733.1171111390381,41.63072316377699,super
43955,2922,88.69921875,109.0,153.37954277313182,15.45760747507476,9278.975755866473,96.32744030579487,super
84134,6008,88.76953125,133.0,153.51119990341354,34.14117367390955,2539.5542867884506,50.3939905820967,super
50864,4336,89.796875,120.0,154.22972066339005,29.414276629410217,5489.296604566226,74.08978745121507,super
2588,221,89.6171875,22.0,153.92022141529733,1.5017941606551894,2015.1270820734094,44.8901668750898,super
87044,7183,90.66796875,131.0,155.69478830447966,47.16969070581265,4968.506775071479,70.48763561839395,super
103205,12168,84.1328125,131.0,149.69691412363068,114.16363802574136,3997.8504559141193,63.22855728161223,super
156173,11985,88.55078125,136.0,156.2161297865317,73.19143461283974,6602.474760695144,81.25561371803886,super
93032,7913,86.8203125,132.0,152.37773406934662,53.55994346494564,5100.689891478754,71.41911432857981,super
86161,10187,92.046875,132.0,158.19504581743936,95.84556403452956,7792.1795292114875,88.27332286263777,super
70132,4942,86.33203125,116.0,152.21210356758607,27.71273532433586,8801.712740315153,93.81744368887459,super
136237,15301,86.890625,137.0,153.77956202929383,136.752317391,15096.334158017678,122.86714026955164,super
91407,7947,87.203125,132.0,152.65383763081965,54.98156614030938,4412.3504007068295,66.42552521965355,super
81147,11038,89.4140625,131.0,154.66260682585093,119.48088941231336,5487.896555526575,74.08033852194909,super
3389,345,96.14453125,50.0,159.42429348224766,2.7948387579688467,4787.473263018942,69.19156930594175,super
64222,5719,90.55078125,134.0,155.11549341622654,40.527190967766806,2374.9124353485986,48.73307332139641,super
76633,7455,83.55078125,124.0,149.37065437328837,57.71246232753412,5099.167332206854,71.4084542068154,super
88771,10556,90.05078125,131.0,154.62713651701878,99.88902794189019,7068.44531922203,84.07404664474068,super
127215,9419,95.47265625,141.0,160.22398584213616,55.49596498921807,5595.87688887025,74.80559396776587,super
64129,6486,89.78125,132.0,154.4424424149061,52.20229023030688,2133.0955046290405,46.18544689216551,super
61404,4552,84.05078125,120.0,150.89836414319248,26.853319538987755,6316.5469340101545,79.47670686440244,super
59146,3663,88.0625,124.0,153.41731923660015,18.052551572604905,6951.55862800856,83.37600750820683,super
78073,5581,85.5625,124.0,152.45603252763104,31.74777642979224,4304.15448918592,65.60605527835003,super
50267,5136,87.18359375,121.0,153.47502047877546,41.759683586943616,4391.298714533529,66.26687494165942,super
77844,5966,95.4375,134.0,159.6857898694249,36.38576330636243,3297.4769702782933,57.42366211134826,super
71502,7837,90.80078125,131.0,155.68519995843113,68.3552128190865,20707.27520246251,143.90022655459063,super
62838,5590,92.84375,134.0,158.23521172608568,39.572309567696735,2739.0619473230176,52.336048258566656,super
72976,7045,84.25,122.0,150.37040526579617,54.12178054710128,8630.179703608479,92.89876050630858,super
90631,4926,86.296875,126.0,152.30050004890452,21.306012577803138,3242.796555416142,56.94555781986986,super
48388,5755,82.83984375,68.0,152.93070685397106,54.46821209883805,260002.46515539108,509.9043686372878,svar
87843,8451,95.26171875,71.0,159.62197632409035,64.69924013189583,323690.9339738681,568.9384272255373,svar
87600,18212,88.47265625,121.0,158.03410327415884,301.3015133973388,185787.75873346842,431.03104149639665,svar
107233,11799,89.53125,80.0,160.35832508069248,103.31231234141302,646999.6146698524,804.3628625625703,svar
135630,20139,85.48046875,83.0,151.6839689395051,237.96340689008537,413764.33124666545,643.2451564113526,svar
73120,12001,83.50390625,76.0,149.26134967356222,156.7432418149759,73378.77237746606,270.88516455772555,svar
138931,19535,80.09765625,79.0,147.2127706560544,218.58371627937225,307988.266229435,554.966905526298,svar
122362,20788,87.71484375,93.0,153.46932004352504,281.0405491492372,206503.14243222974,454.42616829604975,svar
111295,14478,83.84765625,100.0,150.22665801667645,149.87583881742586,85212.83778651638,291.9123803241589,svar
39984,5330,90.4296875,107.0,155.67578889133412,56.540326915808144,9656.754546437114,98.26878724415558,svar
31406,3721,93.015625,103.0,156.8257890441608,35.0830101957338,7515.715516791172,86.69322647583935,svar
125261,6555,81.29296875,64.0,148.0815116392801,27.297297537326607,114984.6600523704,339.0938808831124,svar
65065,10165,92.5859375,98.0,156.5693710876369,126.37392311318271,99535.01981163098,315.4917111615311,svar
22306,1817,91.234375,90.0,156.26975514108958,11.778182863658175,7183.996853663852,84.75846184106842,svar
34921,5219,89.08984375,98.0,153.34265270442097,62.06947299467749,12320.590782852047,110.99815666420793,svar
39338,3309,82.953125,79.0,149.2148758436033,22.149880846011353,85161.63358306323,291.82466239689757,svar
69311,14759,84.515625,104.0,150.19690495402972,250.0931730560212,21378.000538730535,146.21217643797843,svar
37811,8253,88.9921875,115.0,155.23661696742957,143.34932845295896,13440.901947028693,115.9349039203841,svar
12055,1871,89.765625,74.0,155.1273290786385,23.108432979682934,15113.782926180094,122.9381264139815,svar
97395,8150,76.94140625,71.0,144.01067188722615,54.271108411732726,79113.71369208684,281.27160128972645,svar
69613,7951,87.8671875,76.0,153.01113724447382,72.26754351569117,94054.9939983031,306.6838665438779,svar
21228,4655,91.31640625,82.0,156.3503429430751,81.23074337506729,38098.067039272806,195.18726146773207,svar
65742,12059,92.61328125,127.0,157.30906598444835,176.02316040741047,29939.85595098597,173.03137273623523,svar
123484,16147,86.69140625,99.0,151.8587086756651,168.02083453319764,576330.3866897649,759.1642685807631,svar
44838,9900,84.2890625,110.0,152.3041464935446,173.94593840533324,14451.658634684904,120.2150516145333,svar
59338,6221,94.24609375,97.0,158.57235502860917,51.901228108155735,13975.862344553416,118.21955144794543,svar
121407,14364,83.65625,71.0,149.16391960705204,135.23752098043764,490254.74235118047,700.1819351791222,svar
41116,8206,85.54296875,96.0,151.68378019855243,130.32937237908888,35117.486343189514,187.3966017386375,svar
32301,5185,93.328125,100.0,159.01836441828053,66.23258258172673,9720.804689962732,98.59414125577001,svar
74943,13257,86.14453125,103.0,151.60998707086267,186.6162999686871,27566.194991347715,166.0307049655205,svar
68063,5223,85.65234375,88.0,153.04253701462247,31.89474249267096,24634.325951646188,156.95326040463826,svar
19168,4097,86.6796875,99.0,153.50666018681534,69.68595612920461,4497.918213058376,67.06652080627394,svar
26039,5005,90.78515625,114.0,157.20362856391822,76.555077063742,2898.181547639475,53.83476151743848,svar
70046,10356,90.1875,107.0,156.53760147691705,121.84027756668135,22255.996538686206,149.18443799098551,svar
89398,10057,84.79296875,100.0,151.09167614192097,90.03248416477102,48475.216139158125,220.1708794076958,svar
88786,10925,85.25,101.0,152.25067472980245,106.97653743029645,63396.61212729631,251.78683866972932,svar
72787,9221,80.69921875,95.0,148.2369302621283,92.95919628943791,45578.13906231428,213.49037229419568,svar
84163,9721,83.55859375,97.0,149.94827046043622,89.349230105046,51570.66727530631,227.09175959357555,svar
44460,6889,87.4765625,96.0,154.3166912717625,84.94406632919366,14894.03039603854,122.04110125707052,svar
133032,13871,92.52734375,110.0,157.4330787240806,115.09317190214216,515103.5240366749,717.7071297100753,svar
17016,2204,89.9375,102.0,155.5301947317586,22.717254291322295,5466.075389899827,73.9329114123056,svar
98122,23276,79.91796875,112.0,147.21829228408646,439.3801585783632,174668.4063245421,417.93349509765557,svar
25452,4246,87.09375,100.0,152.89266676447576,56.36742570350708,12291.367991017616,110.86644213204289,svar
36072,4588,88.49609375,107.0,155.07162375293427,46.43727556579848,8697.357494834923,93.25962414054071,svar
30925,4123,91.6015625,108.0,156.81671878056534,43.74285220059479,4654.560997945933,68.22434314777925,svar
118038,23405,81.375,120.0,148.76164233665887,369.30533758177575,56930.04501829653,238.60017816065547,svar
146117,5811,83.046875,67.0,150.52796040566315,18.390398496061373,231065.7526147555,480.69299205912654,svar
86705,11941,85.296875,93.0,150.6263991282766,130.8661693337853,39320.391697930354,198.29370060072597,svar
74794,11115,88.828125,111.0,155.10558795481222,131.4444670980575,21620.748178030124,147.03995435945336,svar
71559,10480,92.484375,111.0,159.16379123263889,122.13733465923295,29065.49149694579,170.48604487448756,svar
71181,7580,87.734375,97.0,154.22697971684272,64.23392529091454,15538.710455490851,124.65436396488833,svar
82287,10861,87.87890625,104.0,153.01118996967918,114.0771162565156,84784.31405591467,291.1774614490529,svar
64639,11070,92.16015625,121.0,157.09092194224374,150.8657821570724,24859.158817681047,157.66787503382244,svar
71105,11930,89.33203125,119.0,154.82949509120695,159.28353392911677,43674.652907176496,208.98481501577214,svar
56624,9511,94.453125,104.0,158.8430378276604,127.12821643559158,41953.36488443781,204.82520568630662,svar
73185,6756,91.8984375,86.0,156.87261284722223,49.63035030807458,57040.32609298974,238.8311665025939,svar
207264,8017,87.49609375,84.0,153.46673880086072,24.676867420731174,2074556.5242795383,1440.3320881933923,svar
144455,11202,90.234375,101.0,155.03551615683685,69.12715669072597,401329.9357160968,633.5060660452249,svar
129379,10172,88.734375,100.0,153.87531405883215,63.64130095789148,504197.26581213315,710.0684937469998,svar
147949,14459,80.33203125,91.0,148.64001216500392,112.44874618008257,1809300.8050560742,1345.1025258529828,svar
122037,13012,83.12109375,90.0,148.83516419698745,110.40448652083708,348709.16318591515,590.5160143348486,svar
122035,13008,83.12890625,90.0,148.8416127188478,110.3384266669799,349258.6583142936,590.981098102379,svar
122075,13020,83.12890625,90.0,148.84229126931731,110.50587595705646,348977.287261236,590.742995947676,svar
94675,8087,89.11328125,87.0,154.48611340351135,54.970502679849396,496711.24103531364,704.7774407820625,svar
105247,14653,81.92578125,99.0,147.58694462783646,162.34297854396124,523207.5452391347,723.3308684406705,svar
105241,14659,81.93359375,99.0,147.5921873471733,162.48521880153186,523588.2361982562,723.5939719195125,svar
115008,18693,94.00390625,125.0,159.0185951865708,241.77984611633815,144407.37376396023,380.00970219714156,svar
148244,15547,79.7578125,105.0,146.33747264402385,129.7496539596275,288892.8402129656,537.4875256347497,svar
73363,11240,86.45703125,116.0,151.10648657570422,137.03947179345607,52252.54891105971,228.58816441596383,svar
73209,11250,86.46484375,116.0,151.11326520319835,137.57220755008265,52217.161619829625,228.5107472742357,svar
79581,9738,94.7421875,106.0,158.60960041935644,94.82443949750319,95650.88364382397,309.27477046119355,svar
48255,11286,93.8671875,104.0,157.6445984937402,210.0525256841642,100086.84847055485,316.3650557039365,svar
72474,5442,88.39453125,92.0,155.7338676154147,32.518086293469146,26094.98719929092,161.53942924032796,svar
117073,9411,75.4921875,72.0,142.72978408646324,60.20117051574398,452576.7809819597,672.7382707873544,svar
230476,9504,79.0234375,76.0,150.8884464556436,31.187264479159715,2230810.859232722,1493.5899233834975,svar
72443,5436,88.40625,91.0,155.74508662216354,32.4603056695612,26070.916453087346,161.46490780688956,svar
72482,5431,88.41015625,91.0,155.7456849386248,32.38318591793235,26089.83641870477,161.52348565674518,svar
122970,15684,87.3046875,108.0,152.4786738006162,159.18591210448625,148638.68942339855,385.5368846471094,svar
146877,3974,85.5625,53.0,150.39040951437792,8.556419487219719,369188.6213199499,607.6089378209886,svar
160248,5954,92.44921875,60.0,156.33746653095656,17.60415479313654,1222793.8518859344,1105.800095806622,svar
72452,5438,88.40625,92.0,155.74408942806141,32.480160305736256,26103.66399949631,161.56628360984328,svar
117001,19815,83.10546875,93.0,149.7837762250587,267.0476223955583,386121.2972971846,621.3865924665454,svar
72469,5436,88.40625,92.0,155.743401707991,32.44865975272216,26077.64276285517,161.48573547795226,svar
72510,5447,88.41015625,92.0,155.74674861233373,32.56169330397466,26081.07816783718,161.4963719958971,svar
43640,5865,82.83203125,87.0,148.7936664038048,62.7251093301697,25041.970344984424,158.24654923562923,svar
115159,13688,87.4375,104.0,152.3781000892508,129.47092299317043,448524.60936286964,669.7197991420513,svar
115068,13694,87.46875,103.0,152.40473548757825,129.68693262180398,447687.5653198311,669.0945862281588,svar
76200,8109,97.3046875,90.0,160.91223469287948,68.67042978026537,171624.82492217323,414.27626642395677,svar
45709,6034,87.61328125,92.0,151.95140569982394,63.38682919341858,15212.865208448004,123.34044433375455,svar
32551,3743,90.22265625,80.0,154.20991050469482,34.25038480092263,11719.630975676635,108.25724444893577,svar
184095,5550,70.07421875,58.0,136.4533022789515,13.314783493815982,476663.84861093306,690.4084650487225,svar
118731,5297,83.67578125,66.0,148.73204974202855,18.805546389129653,604682.3614445829,777.6132467008152,svar
115049,13696,87.47265625,103.0,152.40654648376372,129.74624044378504,447627.8240247987,669.0499413532585,svar
67101,8604,85.3125,98.0,152.1051928978384,87.79341587785868,30989.140708401123,176.03732759957794,svar
32467,3724,90.234375,80.0,154.21892422241783,33.99126439258922,11564.73070151344,107.53943788914576,svar
86625,9016,86.94921875,95.0,153.00491872677034,74.67490769246419,77551.77039594506,278.48118499450743,svar
142977,8803,87.50390625,94.0,152.83466674613655,43.1305860607864,104703.17745062555,323.5787036419819,svar
146881,9819,92.83984375,84.0,158.35068680311034,52.23469165612811,416004.23169301957,644.9839003362948,svar
134642,20093,85.25,113.0,150.89916724740806,238.61577426123642,318505.7224114509,564.3631121994516,svar
105272,14659,81.92578125,99.0,147.58808853555362,162.43737092381653,525772.1738076943,725.1014920738298,svar
